matrix,status,group,nnz,num_blocks,mat_fill,gspan,real_i8,null_i8,gain_i8,real_i4,null_i4,gain_i4
HB/west1505/west1505.mtx,ok,HB,5414,1493,0.11332,40.004,0.002144,0.000693,-2.0929,0.03531,0.004291,-7.2295
HB/west2021/west2021.mtx,ok,HB,7310,1983,0.1152,40.068,0.001914,0.000585,-2.2688,0.033791,0.0054,-5.2574
Hamm/add32/add32.mtx,ok,Hamm,19848,4592,0.13507,120.688,0.002009,0.003503,0.4263,0.036812,0.051589,0.2864
Hamrle/Hamrle1/Hamrle1.mtx,ok,Hamrle,98,23,0.13315,22.299,0.001402,0.003252,0.5688,0.008037,0.023955,0.6645
Hamrle/Hamrle1/Hamrle1_b.mtx,pattern,Hamrle,2,1,0.0625,0.0,,,,,,
Hamrle/Hamrle2/Hamrle2.mtx,ok,Hamrle,22162,4657,0.14871,56.329,0.00348,0.007651,0.5451,0.047358,0.072761,0.3491
Hollinger/g7jac010/g7jac010.mtx,ok,Hollinger,18229,5887,0.09677,84.611,0.001517,0.001181,-0.2848,0.030492,0.017416,-0.7508
Hollinger/g7jac010sc/g7jac010sc.mtx,ok,Hollinger,18229,5887,0.09677,61.725,0.005081,0.005969,0.1488,0.045792,0.04554,-0.0055
Hollinger/g7jac020/g7jac020.mtx,ok,Hollinger,42568,15512,0.08576,84.575,0.00135,0.001014,-0.3317,0.02607,0.016914,-0.5414
Hollinger/g7jac020sc/g7jac020sc.mtx,ok,Hollinger,42568,15512,0.08576,63.725,0.004069,0.004832,0.158,0.046355,0.046043,-0.0068
FlowIPM22/uni_chimera_i1/uni_chimera_i1_A_17.mtx,ok,FlowIPM22,1100592,1023969,0.03359,10.267,0.00106,0.000234,-3.5395,0.017615,0.005125,-2.4367
FlowIPM22/uni_chimera_i1/uni_chimera_i1_A_18.mtx,ok,FlowIPM22,1100592,1023969,0.03359,11.582,0.00106,0.000234,-3.5404,0.017615,0.005125,-2.4367
FlowIPM22/uni_chimera_i1/uni_chimera_i1_A_19.mtx,ok,FlowIPM22,1100592,1023969,0.03359,12.902,0.00106,0.000234,-3.5401,0.017615,0.005125,-2.4367
FlowIPM22/uni_chimera_i1/uni_chimera_i1_A_20.mtx,ok,FlowIPM22,1100592,1023969,0.03359,14.225,0.00106,0.000234,-3.5401,0.017615,0.005125,-2.4367
JGD_BIBD/bibd_13_6/bibd_13_6.mtx,pattern,JGD_BIBD,25740,2954,0.2723,0.0,,,,,,
JGD_BIBD/bibd_14_7/bibd_14_7.mtx,pattern,JGD_BIBD,72072,7295,0.30874,0.0,,,,,,
JGD_BIBD/bibd_15_3/bibd_15_3.mtx,pattern,JGD_BIBD,1365,370,0.11529,0.0,,,,,,
JGD_BIBD/bibd_15_7/bibd_15_7.mtx,pattern,JGD_BIBD,135135,14948,0.28251,0.0,,,,,,
JGD_CAG/CAG_mat72/CAG_mat72.mtx,ok,JGD_CAG,1012,126,0.25099,4.392,0.004543,0.004881,0.0693,0.07935,0.087073,0.0887
JGD_Forest/TF10/TF10.mtx,ok,JGD_Forest,622,128,0.15186,3.17,0.003268,0.003948,0.1721,0.060347,0.071678,0.1581
JGD_Forest/TF11/TF11.mtx,ok,JGD_Forest,1607,414,0.1213,3.322,0.002734,0.003418,0.2,0.048632,0.062756,0.2251
JGD_Forest/TF12/TF12.mtx,ok,JGD_Forest,4231,1393,0.09492,3.459,0.002263,0.002858,0.2081,0.040682,0.050597,0.196
JGD_Franz/Franz10/Franz10.mtx,pattern,JGD_Franz,97508,25720,0.11847,0.0,,,,,,
JGD_Franz/Franz2/Franz2.mtx,pattern,JGD_Franz,21504,9186,0.07315,0.0,,,,,,
JGD_Franz/Franz3/Franz3.mtx,pattern,JGD_Franz,11520,2208,0.16304,0.0,,,,,,
JGD_Franz/Franz4/Franz4.mtx,pattern,JGD_Franz,46528,8170,0.17797,0.0,,,,,,
JGD_Forest/TF13/TF13.mtx,ok,JGD_Forest,11185,4271,0.08184,3.585,0.001764,0.002508,0.2967,0.031889,0.044224,0.2789
JGD_Forest/TF14/TF14.mtx,ok,JGD_Forest,29862,13348,0.06991,3.7,0.001444,0.0021,0.3123,0.026121,0.037712,0.3074
JGD_Forest/TF15/TF15.mtx,ok,JGD_Forest,80057,39890,0.06272,3.807,0.001162,0.001794,0.3521,0.021004,0.032326,0.3502
JGD_Franz/Franz1/Franz1.mtx,pattern,JGD_Franz,5120,2170,0.07373,0.0,,,,,,
JGD_Franz/Franz5/Franz5.mtx,pattern,JGD_Franz,44056,8917,0.1544,0.0,,,,,,
JGD_Franz/Franz6/Franz6.mtx,pattern,JGD_Franz,45456,7890,0.18004,0.0,,,,,,
JGD_Franz/Franz7/Franz7.mtx,pattern,JGD_Franz,40424,11794,0.10711,0.0,,,,,,
JGD_Franz/Franz8/Franz8.mtx,pattern,JGD_Franz,100368,17716,0.17704,0.0,,,,,,
Hollinger/jan99jac020/jan99jac020.mtx,ok,Hollinger,33744,12713,0.08295,55.596,0.001058,4.9e-05,-20.4498,0.017457,0.000843,-19.7138
Hollinger/jan99jac020sc/jan99jac020sc.mtx,ok,Hollinger,33744,12713,0.08295,16.002,0.002746,0.003823,0.2817,0.048396,0.055139,0.1223
Hollinger/jan99jac040/jan99jac040.mtx,ok,Hollinger,72734,28768,0.07901,66.588,0.001094,8.3e-05,-12.2299,0.019945,0.000777,-24.664
Hollinger/jan99jac040sc/jan99jac040sc.mtx,ok,Hollinger,72734,28768,0.07901,21.826,0.002673,0.003629,0.2633,0.045075,0.053746,0.1613
FlowIPM22/uni_chimera_i1/uni_chimera_i1_A_09.mtx,ok,FlowIPM22,1100592,1023969,0.03359,28.832,0.00106,0.000234,-3.5401,0.017615,0.005125,-2.4367
FlowIPM22/uni_chimera_i1/uni_chimera_i1_A_10.mtx,ok,FlowIPM22,1100592,1023969,0.03359,30.16,0.00106,0.000234,-3.5401,0.017615,0.005125,-2.4367
FlowIPM22/uni_chimera_i1/uni_chimera_i1_A_11.mtx,ok,FlowIPM22,1100592,1023969,0.03359,16.877,0.00106,0.000234,-3.5401,0.017615,0.005125,-2.4367
FlowIPM22/uni_chimera_i1/uni_chimera_i1_A_12.mtx,ok,FlowIPM22,1100592,1023969,0.03359,18.205,0.00106,0.000234,-3.5401,0.017615,0.005125,-2.4367
JGD_BIBD/bibd_9_3/bibd_9_3.mtx,pattern,JGD_BIBD,252,48,0.16406,0.0,,,,,,
JGD_BIBD/bibd_9_5/bibd_9_5.mtx,pattern,JGD_BIBD,1260,130,0.30288,0.0,,,,,,
JGD_CAG/CAG_mat1916/CAG_mat1916.mtx,ok,JGD_CAG,195985,45629,0.13422,7.17,0.003418,0.004366,0.2171,0.061247,0.082411,0.2568
JGD_CAG/CAG_mat364/CAG_mat364.mtx,ok,JGD_CAG,13585,3330,0.12749,5.781,0.003558,0.00389,0.0853,0.063719,0.072237,0.1179
JGD_Franz/Franz9/Franz9.mtx,pattern,JGD_Franz,97508,25644,0.11882,0.0,,,,,,
JGD_G5/IG5-10/IG5-10.mtx,ok,JGD_G5,10273,3134,0.10243,5.907,0.002446,0.003102,0.2113,0.044382,0.05573,0.2036
JGD_G5/IG5-11/IG5-11.mtx,ok,JGD_G5,22110,7722,0.08948,3.585,0.001893,0.002524,0.2499,0.034348,0.045549,0.2459
JGD_G5/IG5-12/IG5-12.mtx,ok,JGD_G5,46260,18354,0.07876,3.585,0.001545,0.002141,0.2783,0.02804,0.039194,0.2846
JGD_G5/IG5-8/IG5-8.mtx,ok,JGD_G5,1711,384,0.13924,3.585,0.003263,0.003811,0.1438,0.059199,0.066222,0.1061
JGD_G5/IG5-9/IG5-9.mtx,ok,JGD_G5,4570,1218,0.11725,3.585,0.002811,0.003457,0.187,0.050992,0.061181,0.1665
JGD_GL6/GL6_D_10/GL6_D_10.mtx,ok,JGD_GL6,2053,945,0.06789,3.0,0.001406,0.001642,0.144,0.025508,0.0304,0.1609
JGD_GL6/GL6_D_6/GL6_D_6.mtx,ok,JGD_GL6,2526,1415,0.05579,6.0,0.00093,0.001357,0.3151,0.016866,0.025925,0.3494
JGD_BIBD/bibd_16_8/bibd_16_8.mtx,pattern,JGD_BIBD,360360,33938,0.33182,0.0,,,,,,
JGD_BIBD/bibd_17_3/bibd_17_3.mtx,pattern,JGD_BIBD,2040,506,0.12599,0.0,,,,,,
JGD_BIBD/bibd_17_4/bibd_17_4.mtx,pattern,JGD_BIBD,14280,2982,0.14965,0.0,,,,,,
JGD_BIBD/bibd_17_4b/bibd_17_4b.mtx,pattern,JGD_BIBD,14280,2982,0.14965,0.0,,,,,,
JGD_Groebner/robot24c1_mat5_J/robot24c1_mat5_J.mtx,ok,JGD_Groebner,15118,2153,0.21943,16.0,0.003007,0.002982,-0.0085,0.054563,0.054732,0.0031
JGD_Homology/ch3-3-b1/ch3-3-b1.mtx,pattern,JGD_Homology,36,6,0.1875,0.0,,,,,,
JGD_Homology/ch3-3-b2/ch3-3-b2.mtx,pattern,JGD_Homology,18,5,0.1125,0.0,,,,,,
JGD_Homology/ch4-4-b1/ch4-4-b1.mtx,pattern,JGD_Homology,144,27,0.16667,0.0,,,,,,
HB/psmigr_3/psmigr_3.mtx,ok,HB,543160,158533,0.10707,18.064,0.008037,0.007006,-0.1472,0.08298,0.044182,-0.8781
HB/rgg010/rgg010.mtx,pattern,HB,76,6,0.39583,0.0,,,,,,
HB/saylr1/saylr1.mtx,ok,HB,1128,278,0.1268,38.63,0.002719,0.001248,-1.1789,0.016591,0.014413,-0.1511
HB/saylr3/saylr3.mtx,ok,HB,3750,1258,0.09315,17.86,0.003829,0.003517,-0.0885,0.042044,0.048038,0.1248
FlowIPM22/uni_chimera_i4/uni_chimera_i4_A_03.mtx,ok,FlowIPM22,814436,738558,0.03446,32.321,0.000794,0.000227,-2.5031,0.013895,0.004362,-2.1851
FlowIPM22/uni_chimera_i4/uni_chimera_i4_A_04.mtx,ok,FlowIPM22,814436,738558,0.03446,33.65,0.000794,0.000227,-2.5031,0.013895,0.004362,-2.1851
FlowIPM22/uni_chimera_i4/uni_chimera_i4_A_05.mtx,ok,FlowIPM22,814436,738558,0.03446,33.76,0.000794,0.000227,-2.5031,0.013895,0.004362,-2.1851
FlowIPM22/uni_chimera_i4/uni_chimera_i4_A_06.mtx,ok,FlowIPM22,814436,738558,0.03446,23.02,0.000794,0.000227,-2.5032,0.013894,0.004362,-2.1851
JGD_Homology/ch5-5-b3/ch5-5-b3.mtx,pattern,JGD_Homology,2400,927,0.08091,0.0,,,,,,
JGD_Homology/ch5-5-b4/ch5-5-b4.mtx,pattern,JGD_Homology,600,312,0.0601,0.0,,,,,,
JGD_Homology/ch6-6-b1/ch6-6-b1.mtx,pattern,JGD_Homology,900,227,0.1239,0.0,,,,,,
JGD_Homology/ch6-6-b2/ch6-6-b2.mtx,pattern,JGD_Homology,7200,2225,0.10112,0.0,,,,,,
JGD_G5/IG5-13/IG5-13.mtx,ok,JGD_G5,91209,39771,0.07167,3.585,0.001292,0.001814,0.288,0.023436,0.032797,0.2854
JGD_G5/IG5-14/IG5-14.mtx,ok,JGD_G5,173337,82280,0.06583,4.585,0.001079,0.001554,0.3056,0.019584,0.028104,0.3032
JGD_G5/IG5-6/IG5-6.mtx,ok,JGD_G5,251,39,0.20112,3.585,0.004205,0.005059,0.1688,0.076295,0.084877,0.1011
JGD_G5/IG5-7/IG5-7.mtx,ok,JGD_G5,549,103,0.16657,3.585,0.003515,0.004238,0.1707,0.063773,0.075271,0.1528
JGD_GL6/GL6_D_7/GL6_D_7.mtx,ok,JGD_GL6,5378,3205,0.05244,5.322,0.000984,0.001195,0.1763,0.017882,0.022119,0.1916
JGD_GL6/GL6_D_8/GL6_D_8.mtx,ok,JGD_GL6,6153,3674,0.05234,3.907,0.000907,0.00114,0.2047,0.016447,0.020454,0.1959
JGD_GL6/GL6_D_9/GL6_D_9.mtx,ok,JGD_GL6,4349,2450,0.05547,3.0,0.00091,0.001174,0.2242,0.016518,0.020784,0.2052
JGD_GL7d/GL7d10/GL7d10.mtx,ok,JGD_GL7d,8,6,0.04167,2.585,0.000606,0.000404,-0.5,0.010989,0.007326,-0.5
JGD_Homology/ch6-6-b3/ch6-6-b3.mtx,pattern,JGD_Homology,21600,7421,0.09096,0.0,,,,,,
JGD_Homology/ch6-6-b4/ch6-6-b4.mtx,pattern,JGD_Homology,21600,9172,0.07359,0.0,,,,,,
JGD_Homology/ch6-6-b5/ch6-6-b5.mtx,pattern,JGD_Homology,4320,2614,0.05164,0.0,,,,,,
JGD_Homology/ch7-6-b1/ch7-6-b1.mtx,pattern,JGD_Homology,1260,322,0.12228,0.0,,,,,,
JGD_Homology/ch7-7-b1/ch7-7-b1.mtx,pattern,JGD_Homology,1764,449,0.12277,0.0,,,,,,
JGD_Homology/ch7-7-b2/ch7-7-b2.mtx,pattern,JGD_Homology,22050,6870,0.1003,0.0,,,,,,
JGD_Homology/ch7-8-b1/ch7-8-b1.mtx,pattern,JGD_Homology,2352,593,0.12395,0.0,,,,,,
JGD_Homology/ch7-8-b2/ch7-8-b2.mtx,pattern,JGD_Homology,35280,10847,0.10164,0.0,,,,,,
JGD_Homology/ch7-9-b1/ch7-9-b1.mtx,pattern,JGD_Homology,3024,771,0.12257,0.0,,,,,,
JGD_Homology/ch7-9-b2/ch7-9-b2.mtx,pattern,JGD_Homology,52920,16273,0.10163,0.0,,,,,,
JGD_Homology/ch8-8-b1/ch8-8-b1.mtx,pattern,JGD_Homology,3136,793,0.12358,0.0,,,,,,
JGD_Homology/ch8-8-b2/ch8-8-b2.mtx,pattern,JGD_Homology,56448,17402,0.10137,0.0,,,,,,
JGD_Homology/ch4-4-b2/ch4-4-b2.mtx,pattern,JGD_Homology,288,90,0.1,0.0,,,,,,
JGD_Homology/ch4-4-b3/ch4-4-b3.mtx,pattern,JGD_Homology,96,38,0.07895,0.0,,,,,,
JGD_Homology/ch5-5-b1/ch5-5-b1.mtx,pattern,JGD_Homology,400,92,0.13587,0.0,,,,,,
JGD_Homology/ch5-5-b2/ch5-5-b2.mtx,pattern,JGD_Homology,1800,532,0.10573,0.0,,,,,,
JGD_Homology/klein-b2/klein-b2.mtx,pattern,JGD_Homology,60,15,0.125,0.0,,,,,,
JGD_Homology/lutz30-23-b6/lutz30-23-b6.mtx,pattern,JGD_Homology,12012,4787,0.07842,0.0,,,,,,
JGD_Homology/mk10-b1/mk10-b1.mtx,pattern,JGD_Homology,1260,338,0.11649,0.0,,,,,,
JGD_Homology/mk10-b2/mk10-b2.mtx,pattern,JGD_Homology,9450,3199,0.09231,0.0,,,,,,
Hohn/fd12/fd12.mtx,ok,Hohn,28462,9338,0.09525,29.176,0.001478,5.7e-05,-24.8932,0.017415,0.000527,-32.0178
Hohn/fd15/fd15.mtx,ok,Hohn,44206,14037,0.09841,30.514,0.00187,0.000126,-13.8168,0.014004,0.000452,-29.9546
Hohn/fd18/fd18.mtx,ok,Hohn,63406,19937,0.09938,31.714,0.001776,7.2e-05,-23.6725,0.034056,0.000617,-54.2404
Hohn/sinc12/sinc12.mtx,ok,Hohn,283992,67661,0.13116,34.222,0.005907,0.000354,-15.6941,0.077554,0.002036,-37.0829
JGD_Groebner/f855_mat9/f855_mat9.mtx,ok,JGD_Groebner,171214,31239,0.17127,16.0,0.002685,0.002834,0.0526,0.048739,0.051336,0.0506
JGD_Groebner/f855_mat9_I/f855_mat9_I.mtx,ok,JGD_Groebner,171214,31239,0.17127,16.0,0.002685,0.002835,0.053,0.048739,0.05141,0.052
JGD_Groebner/rkat7_mat5/rkat7_mat5.mtx,ok,JGD_Groebner,38114,5884,0.20242,16.0,0.002828,0.002918,0.0308,0.051274,0.052971,0.032
JGD_Groebner/robot24c1_mat5/robot24c1_mat5.mtx,ok,JGD_Groebner,15118,2142,0.22056,16.0,0.00296,0.002984,0.0078,0.053889,0.05467,0.0143
JGD_Homology/mk10-b3/mk10-b3.mtx,pattern,JGD_Homology,18900,7693,0.07677,0.0,,,,,,
JGD_Homology/mk10-b4/mk10-b4.mtx,pattern,JGD_Homology,4725,2913,0.05069,0.0,,,,,,
JGD_Homology/mk11-b1/mk11-b1.mtx,pattern,JGD_Homology,1980,524,0.11808,0.0,,,,,,
JGD_Homology/mk11-b2/mk11-b2.mtx,pattern,JGD_Homology,20790,6850,0.09484,0.0,,,,,,
JGD_Homology/cis-n4c6-b2/cis-n4c6-b2.mtx,pattern,JGD_Homology,3990,1024,0.12177,0.0,,,,,,
JGD_Homology/cis-n4c6-b3/cis-n4c6-b3.mtx,pattern,JGD_Homology,23880,6258,0.11925,0.0,,,,,,
JGD_Homology/cis-n4c6-b4/cis-n4c6-b4.mtx,pattern,JGD_Homology,100290,27975,0.11203,0.0,,,,,,
JGD_Homology/klein-b1/klein-b1.mtx,pattern,JGD_Homology,60,10,0.1875,0.0,,,,,,
JGD_GL7d/GL7d11/GL7d11.mtx,ok,JGD_GL7d,1513,849,0.05569,3.585,0.000969,0.001201,0.1933,0.017582,0.019702,0.1076
JGD_GL7d/GL7d12/GL7d12.mtx,ok,JGD_GL7d,37519,32972,0.03556,3.585,0.000187,0.000179,-0.0466,0.003394,0.003169,-0.0712
JGD_GL7d/GL7d13/GL7d13.mtx,ok,JGD_GL7d,356232,345676,0.0322,3.585,3.4e-05,2.8e-05,-0.2022,0.000616,0.00051,-0.2063
JGD_GL7d/GL7d25/GL7d25.mtx,ok,JGD_GL7d,81671,74633,0.0342,4.585,0.000235,0.000237,0.0084,0.004266,0.004317,0.0119
JGD_Homology/n2c6-b3/n2c6-b3.mtx,pattern,JGD_Homology,5460,1341,0.12724,0.0,,,,,,
JGD_Homology/n2c6-b4/n2c6-b4.mtx,pattern,JGD_Homology,15015,3932,0.11933,0.0,,,,,,
JGD_Homology/n2c6-b5/n2c6-b5.mtx,pattern,JGD_Homology,29670,8170,0.11349,0.0,,,,,,
JGD_Homology/n2c6-b6/n2c6-b6.mtx,pattern,JGD_Homology,40005,11793,0.10601,0.0,,,,,,
JGD_Homology/mk12-b2/mk12-b2.mtx,pattern,JGD_Homology,41580,13455,0.09657,0.0,,,,,,
JGD_Homology/mk12-b5/mk12-b5.mtx,pattern,JGD_Homology,62370,40748,0.04783,0.0,,,,,,
JGD_Homology/mk9-b1/mk9-b1.mtx,pattern,JGD_Homology,756,205,0.11524,0.0,,,,,,
JGD_Homology/mk9-b2/mk9-b2.mtx,pattern,JGD_Homology,3780,1234,0.09573,0.0,,,,,,
JGD_Homology/ch7-6-b2/ch7-6-b2.mtx,pattern,JGD_Homology,12600,3942,0.09989,0.0,,,,,,
JGD_Homology/ch7-6-b3/ch7-6-b3.mtx,pattern,JGD_Homology,50400,17057,0.09234,0.0,,,,,,
JGD_Homology/ch7-6-b4/ch7-6-b4.mtx,pattern,JGD_Homology,75600,29618,0.07977,0.0,,,,,,
JGD_Homology/ch7-6-b5/ch7-6-b5.mtx,pattern,JGD_Homology,30240,15341,0.0616,0.0,,,,,,
JGD_Homology/mk9-b3/mk9-b3.mtx,pattern,JGD_Homology,3780,1748,0.06758,0.0,,,,,,
JGD_Homology/n2c6-b1/n2c6-b1.mtx,pattern,JGD_Homology,210,41,0.16006,0.0,,,,,,
JGD_Homology/n2c6-b10/n2c6-b10.mtx,pattern,JGD_Homology,330,133,0.07754,0.0,,,,,,
JGD_Homology/n2c6-b2/n2c6-b2.mtx,pattern,JGD_Homology,1365,337,0.12658,0.0,,,,,,
JGD_Homology/n3c4-b2/n3c4-b2.mtx,pattern,JGD_Homology,60,10,0.1875,0.0,,,,,,
JGD_Homology/n3c4-b3/n3c4-b3.mtx,pattern,JGD_Homology,60,9,0.20833,0.0,,,,,,
JGD_Homology/n3c4-b4/n3c4-b4.mtx,pattern,JGD_Homology,30,4,0.23438,0.0,,,,,,
JGD_Homology/n3c5-b1/n3c5-b1.mtx,pattern,JGD_Homology,90,14,0.20089,0.0,,,,,,
JGD_Homology/n3c5-b2/n3c5-b2.mtx,pattern,JGD_Homology,360,66,0.17045,0.0,,,,,,
JGD_Homology/n3c5-b3/n3c5-b3.mtx,pattern,JGD_Homology,840,177,0.14831,0.0,,,,,,
JGD_Homology/n3c5-b4/n3c5-b4.mtx,pattern,JGD_Homology,1260,313,0.1258,0.0,,,,,,
JGD_Homology/n3c5-b5/n3c5-b5.mtx,pattern,JGD_Homology,1260,315,0.125,0.0,,,,,,
JGD_Homology/cis-n4c6-b1/cis-n4c6-b1.mtx,pattern,JGD_Homology,420,86,0.15262,0.0,,,,,,
JGD_Homology/cis-n4c6-b13/cis-n4c6-b13.mtx,pattern,JGD_Homology,88200,33104,0.08326,0.0,,,,,,
JGD_Homology/cis-n4c6-b14/cis-n4c6-b14.mtx,pattern,JGD_Homology,13800,5542,0.07781,0.0,,,,,,
JGD_Homology/cis-n4c6-b15/cis-n4c6-b15.mtx,pattern,JGD_Homology,960,434,0.06912,0.0,,,,,,
JGD_Homology/n2c6-b7/n2c6-b7.mtx,pattern,JGD_Homology,31920,10216,0.09764,0.0,,,,,,
JGD_Homology/n2c6-b8/n2c6-b8.mtx,pattern,JGD_Homology,13230,4699,0.08798,0.0,,,,,,
JGD_Homology/n2c6-b9/n2c6-b9.mtx,pattern,JGD_Homology,3060,1075,0.08895,0.0,,,,,,
JGD_Homology/n3c4-b1/n3c4-b1.mtx,pattern,JGD_Homology,30,4,0.23438,0.0,,,,,,
JGD_Homology/mk11-b3/mk11-b3.mtx,pattern,JGD_Homology,69300,26253,0.08249,0.0,,,,,,
JGD_Homology/mk11-b4/mk11-b4.mtx,pattern,JGD_Homology,51975,26337,0.06167,0.0,,,,,,
JGD_Homology/mk11-b4b/mk11-b4b.mtx,pattern,JGD_Homology,47250,22146,0.06667,0.0,,,,,,
JGD_Homology/mk12-b1/mk12-b1.mtx,pattern,JGD_Homology,2970,790,0.11748,0.0,,,,,,
JGD_Homology/n3c5-b6/n3c5-b6.mtx,pattern,JGD_Homology,840,182,0.14423,0.0,,,,,,
JGD_Homology/n3c5-b7/n3c5-b7.mtx,pattern,JGD_Homology,240,64,0.11719,0.0,,,,,,
JGD_Homology/n3c6-b1/n3c6-b1.mtx,pattern,JGD_Homology,210,41,0.16006,0.0,,,,,,
JGD_Homology/n3c6-b10/n3c6-b10.mtx,pattern,JGD_Homology,7425,2546,0.09114,0.0,,,,,,
JGD_Homology/n3c6-b11/n3c6-b11.mtx,pattern,JGD_Homology,720,302,0.0745,0.0,,,,,,
JGD_Homology/n3c6-b2/n3c6-b2.mtx,pattern,JGD_Homology,1365,337,0.12658,0.0,,,,,,
JGD_Homology/n3c6-b3/n3c6-b3.mtx,pattern,JGD_Homology,5460,1341,0.12724,0.0,,,,,,
JGD_Homology/n3c6-b4/n3c6-b4.mtx,pattern,JGD_Homology,15015,3932,0.11933,0.0,,,,,,
JGD_Homology/n4c5-b2/n4c5-b2.mtx,pattern,JGD_Homology,1365,337,0.12658,0.0,,,,,,
JGD_Homology/n4c5-b3/n4c5-b3.mtx,pattern,JGD_Homology,5400,1297,0.13011,0.0,,,,,,
JGD_Homology/n4c5-b4/n4c5-b4.mtx,pattern,JGD_Homology,14260,3847,0.11584,0.0,,,,,,
JGD_Homology/n4c5-b5/n4c5-b5.mtx,pattern,JGD_Homology,26040,7394,0.11006,0.0,,,,,,
JGD_Homology/n3c6-b9/n3c6-b9.mtx,pattern,JGD_Homology,25110,7538,0.1041,0.0,,,,,,
JGD_Homology/n4c5-b1/n4c5-b1.mtx,pattern,JGD_Homology,210,41,0.16006,0.0,,,,,,
JGD_Homology/n4c5-b10/n4c5-b10.mtx,pattern,JGD_Homology,1320,462,0.08929,0.0,,,,,,
JGD_Homology/n4c5-b11/n4c5-b11.mtx,pattern,JGD_Homology,120,39,0.09615,0.0,,,,,,
JGD_Homology/n4c5-b6/n4c5-b6.mtx,pattern,JGD_Homology,33145,9689,0.1069,0.0,,,,,,
JGD_Homology/n4c5-b7/n4c5-b7.mtx,pattern,JGD_Homology,29080,8928,0.10179,0.0,,,,,,
JGD_Homology/n4c5-b8/n4c5-b8.mtx,pattern,JGD_Homology,17055,5519,0.09657,0.0,,,,,,
JGD_Homology/n4c5-b9/n4c5-b9.mtx,pattern,JGD_Homology,6300,2171,0.09068,0.0,,,,,,
JGD_Kocay/Trec6/Trec6.mtx,ok,JGD_Kocay,40,4,0.3125,3.322,0.005249,0.005716,0.0816,0.095238,0.092063,-0.0345
JGD_Kocay/Trec7/Trec7.mtx,ok,JGD_Kocay,147,17,0.27022,3.907,0.005311,0.005496,0.0336,0.096355,0.093981,-0.0253
JGD_Kocay/Trec8/Trec8.mtx,ok,JGD_Kocay,549,49,0.35013,5.129,0.005065,0.005436,0.0683,0.08952,0.105064,0.148
JGD_Kocay/Trec9/Trec9.mtx,ok,JGD_Kocay,2147,205,0.32729,5.807,0.004741,0.005969,0.2057,0.079745,0.108465,0.2648
JGD_Homology/n4c6-b2/n4c6-b2.mtx,pattern,JGD_Homology,3990,1024,0.12177,0.0,,,,,,
JGD_Homology/n4c6-b3/n4c6-b3.mtx,pattern,JGD_Homology,23880,6258,0.11925,0.0,,,,,,
JGD_Homology/n4c6-b4/n4c6-b4.mtx,pattern,JGD_Homology,100290,27975,0.11203,0.0,,,,,,
JGD_Homology/shar_te2-b1/shar_te2-b1.mtx,pattern,JGD_Homology,34320,10699,0.10024,0.0,,,,,,
JGD_Margulies/cat_ears_2_1/cat_ears_2_1.mtx,pattern,JGD_Margulies,254,127,0.0625,0.0,,,,,,
JGD_Margulies/cat_ears_2_4/cat_ears_2_4.mtx,pattern,JGD_Margulies,7982,3415,0.07304,0.0,,,,,,
JGD_Margulies/cat_ears_3_1/cat_ears_3_1.mtx,pattern,JGD_Margulies,542,283,0.05985,0.0,,,,,,
JGD_Margulies/cat_ears_3_4/cat_ears_3_4.mtx,pattern,JGD_Margulies,39592,20680,0.05983,0.0,,,,,,
JGD_Margulies/flower_5_4/flower_5_4.mtx,pattern,JGD_Margulies,43942,28504,0.04818,0.0,,,,,,
JGD_Margulies/flower_7_1/flower_7_1.mtx,pattern,JGD_Margulies,1178,784,0.04695,0.0,,,,,,
JGD_Margulies/flower_8_1/flower_8_1.mtx,pattern,JGD_Margulies,1538,1032,0.04657,0.0,,,,,,
JGD_Margulies/kneser_6_2_1/kneser_6_2_1.mtx,pattern,JGD_Margulies,2027,1553,0.04079,0.0,,,,,,
JGD_Homology/n3c6-b5/n3c6-b5.mtx,pattern,JGD_Homology,30030,8328,0.11268,0.0,,,,,,
JGD_Homology/n3c6-b6/n3c6-b6.mtx,pattern,JGD_Homology,45045,12749,0.11041,0.0,,,,,,
JGD_Homology/n3c6-b7/n3c6-b7.mtx,pattern,JGD_Homology,51480,13077,0.12302,0.0,,,,,,
JGD_Homology/n3c6-b8/n3c6-b8.mtx,pattern,JGD_Homology,44415,12486,0.11116,0.0,,,,,,
JGD_Margulies/cat_ears_4_1/cat_ears_4_1.mtx,pattern,JGD_Margulies,938,492,0.05958,0.0,,,,,,
JGD_Margulies/flower_4_1/flower_4_1.mtx,pattern,JGD_Margulies,386,229,0.05267,0.0,,,,,,
JGD_Margulies/flower_4_4/flower_4_4.mtx,pattern,JGD_Margulies,16466,9171,0.05611,0.0,,,,,,
JGD_Margulies/flower_5_1/flower_5_1.mtx,pattern,JGD_Margulies,602,390,0.04824,0.0,,,,,,
JGD_Margulies/kneser_8_3_1/kneser_8_3_1.mtx,pattern,JGD_Margulies,47042,41370,0.03553,0.0,,,,,,
JGD_Margulies/wheel_3_1/wheel_3_1.mtx,pattern,JGD_Margulies,74,18,0.12847,0.0,,,,,,
JGD_Margulies/wheel_4_1/wheel_4_1.mtx,pattern,JGD_Margulies,122,42,0.09077,0.0,,,,,,
